name,link,price,year,mileage,miles_pa,owners,distance,location,engine,transmission,fuel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202402076329665?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=45&postcode=E1%206AN&advertising-location=at_cars&fromsra,26490,2020.0,15000.0,3750,1,100,Poole,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403067294075?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=22&postcode=E1%206AN&advertising-location=at_cars&fromsra,26495,2024.0,1584.0,-9223372036854775808,-1,117,Horncastle,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202401195698742?sort=relevance&twcs=true&include-delivery-option=on&make=Citroen&model=Berlingo&page=32&postcode=E1%206AN&advertising-location=at_cars&fromsra,26655,2021.0,9151.0,3050,1,38,Aylesbury,1.2L,Automatic,Petrol
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403127468158?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=47&postcode=E1%206AN&advertising-location=at_cars&fromsra,26988,,10.0,0,-1,345,Dungannon,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202306168575904?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=38&postcode=E1%206AN&advertising-location=at_cars&fromsra,26990,2021.0,7000.0,2333,1,82,Salisbury,1.2L,Automatic,Petrol
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403087367847?sort=relevance&twcs=true&include-delivery-option=on&make=Citroen&model=Berlingo&page=39&postcode=E1%206AN&advertising-location=at_cars&fromsra,26995,2020.0,17466.0,4366,-1,242,Sunderland,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202312044534256?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=41&postcode=E1%206AN&advertising-location=at_cars&fromsra,27490,2020.0,11000.0,2750,1,91,Christchurch,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202309202196688?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=44&postcode=E1%206AN&advertising-location=at_cars&fromsra,27490,2020.0,8000.0,2000,1,82,Salisbury,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202310122921910?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=37&postcode=E1%206AN&advertising-location=at_cars&fromsra,27588,2023.0,400.0,400,1,50,Polegate,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202307069353467?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=42&postcode=E1%206AN&advertising-location=at_cars&fromsra,27990,2022.0,5000.0,2500,1,91,Christchurch,1.2L,Automatic,Petrol
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202402096398304?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=33&postcode=E1%206AN&advertising-location=at_cars&fromsra,27990,2021.0,6000.0,2000,-1,91,Christchurch,1.2L,Automatic,Petrol
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202304196453923?sort=relevance&twcs=true&include-delivery-option=on&make=Citroen&model=Berlingo&page=46&postcode=E1%206AN&advertising-location=at_cars&fromsra,28745,,91.0,0,-1,324,Belfast,1.2L,Automatic,Petrol
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202311174034807?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=41&postcode=E1%206AN&advertising-location=at_cars&fromsra,28990,2020.0,13000.0,3250,1,91,Christchurch,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202401306044435?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=44&postcode=E1%206AN&advertising-location=at_cars&fromsra,29490,2020.0,14000.0,3500,1,82,Salisbury,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202311063689740?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=39&postcode=E1%206AN&advertising-location=at_cars&fromsra,29990,2022.0,250.0,125,1,82,Salisbury,1.2L,Automatic,Petrol
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202310032608776?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=43&postcode=E1%206AN&advertising-location=at_cars&fromsra,29995,2020.0,4920.0,1230,3,264,Kingstown,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403067266351?sort=relevance&twcs=true&include-delivery-option=on&make=Citroen&model=Berlingo&page=16&postcode=E1%206AN&advertising-location=at_cars&fromsra,30134,2023.0,746.0,746,1,89,Nuneaton,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202308020353775?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=41&postcode=E1%206AN&advertising-location=at_cars&fromsra,30990,2020.0,4600.0,1150,1,100,Poole,1.5L,Automatic,Diesel
